payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status,transaction_date,transaction_month,merchant_name,industry,merchant_country,merchant_size,merchant_risk_category,platform_type,reserve_rate,expected_monthly_volume,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,lifetime_value,dispute_id,dispute_date,dispute_reason,disputed_amount,dispute_fee,dispute_status,resolution_date,recovered_amount,net_dispute_loss,approved_flag,declined_flag,has_dispute,approved_amount,gross_processing_revenue,modelled_fraud_loss,modelled_nonfraud_dispute_loss
P0011983,"2025-01-01 16:56:37",M00026,C000226,277.62,EUR,4.09,Card,Credit,Visa,GB,GB,GB,Tablet,DEV000226,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 026",Electronics,ES,Small,High,Direct,0.1315,9848.34,GB,2023-04-28,Occasional,2,0,1352,79.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,277.62,4.09,0.00,0.00
P0031268,"2025-01-01 17:07:33",M00068,C002378,653.56,GBP,9.35,Card,Debit,Visa,DE,DE,DE,Mobile,DEV002378,0,0,1,0,1,0,"Not Attempted",29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,DE,2022-05-04,Returning,16,0,1562,1986.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,653.56,9.35,0.00,0.00
P0049863,"2025-01-01 18:02:01",M00058,C009098,22.51,EUR,0.52,"Bank Transfer","Not Applicable","Not Applicable",NL,NL,NL,Desktop,DEV009098,0,0,1,0,1,0,"Not Attempted",15,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 058","Food Delivery",IT,Medium,Low,Direct,0.0286,103880.11,NL,2024-04-19,Returning,10,0,1160,404.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,22.51,0.52,0.00,0.00
P0012899,"2025-01-01 18:02:23",M00001,C001829,45.59,EUR,0.84,Card,Debit,Visa,IE,IE,IE,Mobile,DEV001829,0,0,1,0,1,1,Successful,29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 001",Fashion,IT,Small,Medium,Direct,0.0690,39251.29,IE,2021-07-17,Loyal,99,0,1747,9800.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,45.59,0.84,0.00,0.00
P0013226,"2025-01-01 18:18:38",M00047,C002845,138.81,EUR,2.14,"Digital Wallet",Credit,Mastercard,IT,IT,IT,Mobile,DEV002845,0,0,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 047",Marketplace,NL,Small,Low,Marketplace,0.0120,42505.63,IT,2023-03-02,Returning,16,0,1593,2204.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,138.81,2.14,0.00,0.00
P0011659,"2025-01-01 18:19:04",M00037,C002455,34.63,EUR,0.68,Card,Credit,Visa,IT,IT,IT,Mobile,DEV002455,0,0,1,0,1,1,Successful,18,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,IT,2023-12-30,Occasional,5,0,1133,712.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,34.63,0.68,0.00,0.00
P0020089,"2025-01-01 18:20:10",M00095,C009997,1203.74,GBP,17.05,"Digital Wallet",Debit,Visa,US,US,US,Mobile,NEWDEV817996,1,1,1,0,1,1,Successful,48,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 095",Travel,GB,Enterprise,High,Direct,0.0706,1751099.48,US,2024-11-09,Occasional,3,0,947,168.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1203.74,17.05,0.00,0.00
P0008879,"2025-01-01 19:22:06",M00032,C004091,115.30,GBP,1.81,"Bank Transfer","Not Applicable","Not Applicable",US,US,US,Mobile,DEV004091,0,0,1,0,1,0,"Not Attempted",17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 032",Marketplace,GB,Small,Low,Marketplace,0.0220,44355.29,US,2022-02-08,Occasional,6,0,1910,788.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,115.30,1.81,0.00,0.00
P0036086,"2025-01-01 19:45:26",M00042,C004980,165.55,EUR,2.52,Card,Debit,Visa,US,US,US,Mobile,DEV004980,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 042",Ticketing,FR,Medium,High,Direct,0.0753,317495.15,US,2023-01-09,Occasional,6,0,1445,377.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,165.55,2.52,0.00,0.00
P0021199,"2025-01-01 19:54:07",M00057,C003254,52.28,GBP,0.93,Card,Debit,Mastercard,AU,AU,AU,Mobile,NEWDEV345000,1,0,1,0,1,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 057",Fashion,GB,Medium,Low,Direct,0.0193,285184.30,AU,2020-09-23,Loyal,29,0,2017,1638.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,52.28,0.93,0.00,0.00
P0015062,"2025-01-01 20:13:10",M00037,C002671,28.60,EUR,0.60,"Digital Wallet",Debit,Visa,GB,GB,GB,Mobile,DEV002671,0,0,1,0,1,1,Successful,27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,GB,2023-08-12,Occasional,2,0,1005,196.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,28.60,0.60,0.00,0.00
P0045492,"2025-01-01 20:23:47",M00071,C004876,258.62,EUR,3.82,Card,Debit,Visa,ES,ES,ES,Mobile,DEV004876,0,0,1,0,1,0,"Not Attempted",19,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,ES,2023-01-19,Occasional,4,0,1245,427.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,258.62,3.82,0.00,0.00
P0037908,"2025-01-01 21:32:46",M00072,C001378,119.24,GBP,1.87,Card,Credit,Mastercard,IT,DE,DE,Desktop,NEWDEV256008,1,1,1,1,1,1,Successful,78,Review,Declined,"Invalid Details",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 072",Ticketing,GB,Small,High,Subscription,0.1189,7452.51,DE,2024-11-22,Returning,19,0,787,1290.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0009714,"2025-01-01 21:41:00",M00017,C004064,9.66,AUD,0.34,Card,Debit,Mastercard,IE,IE,IE,Mobile,DEV004064,0,0,1,0,1,0,"Not Attempted",26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,IE,2023-10-03,Returning,13,0,1082,1708.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,9.66,0.34,0.00,0.00
P0012880,"2025-01-01 21:45:34",M00099,C004823,38.54,EUR,0.74,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV004823,0,0,1,0,1,0,"Not Attempted",28,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 099",Ticketing,IT,Medium,High,Direct,0.1322,270364.88,FR,2023-06-09,Occasional,4,0,949,436.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,38.54,0.74,0.00,0.00
P0043682,"2025-01-01 22:22:29",M00028,C009567,62.49,AUD,1.07,Card,Credit,Mastercard,GB,GB,GB,Mobile,DEV009567,0,0,1,0,1,1,Successful,21,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,GB,2024-01-23,Occasional,3,0,1042,110.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,62.49,1.07,0.00,0.00
P0001542,"2025-01-01 22:24:37",M00057,C006531,136.81,GBP,2.12,"Digital Wallet",Credit,Visa,IT,IT,IT,Mobile,DEV006531,0,0,1,0,1,0,"Not Attempted",21,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 057",Fashion,GB,Medium,Low,Direct,0.0193,285184.30,IT,2024-02-29,Occasional,3,0,1060,477.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,136.81,2.12,0.00,0.00
P0022817,"2025-01-01 22:25:47",M00017,C007756,21.34,AUD,0.50,Card,Credit,Visa,FR,FR,FR,Desktop,NEWDEV746284,1,0,1,0,1,1,Successful,42,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,FR,2021-10-22,Returning,12,0,1779,511.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.34,0.50,0.00,0.00
P0031915,"2025-01-01 23:03:07",M00028,C001329,34.89,AUD,0.69,Card,Debit,Visa,NL,NL,NL,Desktop,DEV001329,0,0,1,0,1,0,"Not Attempted",26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,NL,2023-04-26,Returning,16,0,1443,1066.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,34.89,0.69,0.00,0.00
P0009135,"2025-01-01 23:46:08",M00042,C001233,54.62,EUR,0.96,Card,Credit,Amex,GB,NL,NL,Mobile,DEV001233,0,0,1,1,1,1,Successful,45,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-01,2025-01,"Synthetic Merchant 042",Ticketing,FR,Medium,High,Direct,0.0753,317495.15,NL,2024-05-26,Returning,22,0,836,1622.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,54.62,0.96,0.00,0.00
P0032183,"2025-01-02 00:05:36",M00096,C004163,24.94,USD,0.55,Card,Debit,Visa,AU,AU,IE,Mobile,DEV004163,0,0,1,1,1,1,Successful,56,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 096","Food Delivery",US,Medium,High,Direct,0.1082,392644.65,GB,2023-06-07,Returning,21,0,1438,1872.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,24.94,0.55,0.00,0.00
P0049437,"2025-01-02 00:23:00",M00060,C006457,87.37,EUR,1.42,Card,Debit,Visa,ES,ES,ES,Mobile,DEV006457,0,0,1,0,1,0,"Not Attempted",20,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 060","Subscription Software",IT,Medium,Low,Subscription,0.0173,191497.99,ES,2024-08-09,Returning,6,0,835,339.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,87.37,1.42,0.00,0.00
P0003936,"2025-01-02 00:27:30",M00058,C007422,36.68,EUR,0.71,Card,Debit,Amex,DE,DE,DE,Desktop,DEV007422,0,0,1,0,1,0,"Not Attempted",14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 058","Food Delivery",IT,Medium,Low,Direct,0.0286,103880.11,DE,2021-12-26,Returning,18,0,2024,695.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,36.68,0.71,0.00,0.00
P0029317,"2025-01-02 00:32:22",M00017,C001459,57.89,AUD,1.01,"Digital Wallet",Credit,Visa,GB,GB,GB,Mobile,DEV001459,0,0,1,0,1,1,Successful,46,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,GB,2023-06-16,Occasional,2,0,1471,193.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,57.89,1.01,0.00,0.00
P0046123,"2025-01-02 00:38:25",M00087,C003353,8.28,CAD,0.32,Card,Credit,Visa,GB,GB,GB,Desktop,DEV003353,0,0,1,0,1,1,Successful,42,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,GB,2023-10-23,Loyal,95,0,1239,2532.84,D000001,2025-02-12,"Subscription Cancelled",8.28,15.00,Lost,2025-02-25,0.00,23.28,1,0,1,8.28,0.32,0.00,23.28
P0015644,"2025-01-02 01:15:00",M00023,C005970,442.81,GBP,6.40,Card,Credit,Visa,US,US,GB,Mobile,DEV005970,0,0,1,1,1,1,Successful,50,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 023",Travel,GB,Enterprise,High,Marketplace,0.1089,2708181.47,US,2023-01-11,Loyal,91,0,1233,9519.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,442.81,6.40,0.00,0.00
P0040327,"2025-01-02 01:39:50",M00068,C002847,239.00,GBP,3.55,"Digital Wallet",Credit,Amex,DE,DE,DE,Mobile,DEV002847,0,0,1,0,1,0,"Not Attempted",26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,DE,2020-05-28,Returning,6,0,2608,680.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,239.00,3.55,0.00,0.00
P0022518,"2025-01-02 01:44:47",M00028,C001856,45.72,AUD,0.84,Card,Credit,Mastercard,NL,NL,NL,Mobile,DEV001856,0,0,1,0,1,0,"Not Attempted",22,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,NL,2024-09-21,Occasional,4,0,1143,120.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,45.72,0.84,0.00,0.00
P0006716,"2025-01-02 02:00:46",M00048,C002440,7.05,USD,0.30,Card,Credit,Mastercard,DE,DE,DE,Mobile,DEV002440,0,0,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,DE,2024-01-08,Occasional,2,0,1164,180.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,7.05,0.30,0.00,0.00
P0043121,"2025-01-02 02:10:49",M00017,C002155,35.37,AUD,0.70,Card,Credit,Visa,FR,FR,FR,Desktop,DEV002155,0,0,1,0,1,0,"Not Attempted",22,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,FR,2023-02-11,Occasional,3,0,1650,309.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,35.37,0.70,0.00,0.00
P0001796,"2025-01-02 02:12:29",M00043,C000266,63.10,USD,1.08,Card,Credit,Visa,CA,CA,CA,Mobile,DEV000266,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 043","Digital Products",US,Medium,High,Direct,0.0832,178124.04,CA,2023-01-25,Occasional,3,0,1230,166.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,63.10,1.08,0.00,0.00
P0020457,"2025-01-02 02:20:16",M00068,C005237,306.78,GBP,4.49,Card,Debit,Mastercard,NL,NL,NL,Mobile,DEV005237,0,0,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,IT,2022-01-04,Occasional,1,0,1679,113.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,306.78,4.49,0.00,0.00
P0029238,"2025-01-02 02:24:28",M00031,C000368,103.33,EUR,1.65,Card,Credit,Mastercard,AU,AU,IT,Desktop,DEV000368,0,1,1,1,1,1,Successful,64,Review,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 031","Digital Products",DE,Small,High,Direct,0.0893,10524.11,AU,2024-12-06,Occasional,1,0,768,99.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,103.33,1.65,0.00,0.00
P0012012,"2025-01-02 02:28:20",M00010,C001276,24.97,EUR,0.55,Card,Credit,Mastercard,FR,FR,FR,Mobile,DEV001276,0,0,1,0,1,0,"Not Attempted",10,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 010","Subscription Software",IE,Small,Low,Subscription,0.0234,26199.33,FR,2021-05-12,Returning,12,0,2353,1099.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,24.97,0.55,0.00,0.00
P0013827,"2025-01-02 02:40:52",M00009,C007954,144.01,USD,2.22,Card,Debit,Mastercard,US,US,GB,Desktop,DEV007954,0,0,0,1,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 009",Ticketing,US,Small,High,Direct,0.1325,25651.21,US,2021-03-01,Returning,14,0,2082,1077.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,144.01,2.22,0.00,0.00
P0004880,"2025-01-02 04:31:18",M00058,C007756,20.42,EUR,0.49,Card,Debit,Visa,FR,FR,FR,Mobile,NEWDEV695517,1,0,1,0,1,1,Successful,28,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 058","Food Delivery",IT,Medium,Low,Direct,0.0286,103880.11,FR,2021-10-22,Returning,12,0,1779,511.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0031152,"2025-01-02 04:42:01",M00071,C005838,31.81,EUR,0.65,Card,Credit,Visa,FR,FR,NL,Desktop,DEV005838,0,0,1,1,1,0,"Not Attempted",28,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,FR,2023-11-25,Occasional,3,0,862,405.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,31.81,0.65,0.00,0.00
P0037137,"2025-01-02 05:17:20",M00081,C006580,24.23,CAD,0.54,Card,Debit,Mastercard,NL,NL,NL,Mobile,DEV006580,0,0,1,0,1,1,Successful,11,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,NL,2022-03-12,Returning,23,0,1397,1792.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,24.23,0.54,0.00,0.00
P0024484,"2025-01-02 05:24:26",M00017,C007561,54.97,AUD,0.97,"Bank Transfer","Not Applicable","Not Applicable",AU,AU,AU,Desktop,DEV007561,0,0,0,0,1,0,"Not Attempted",18,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,AU,2023-11-30,Occasional,5,0,944,317.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,54.97,0.97,0.00,0.00
P0045323,"2025-01-02 05:56:06",M00017,C009174,27.42,AUD,0.58,"Digital Wallet",Credit,Visa,IT,IT,IT,Mobile,DEV009174,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,IT,2023-02-18,Occasional,3,0,1234,129.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,27.42,0.58,0.00,0.00
P0025310,"2025-01-02 06:02:06",M00084,C005875,56.07,EUR,0.98,Card,Credit,Amex,NL,IT,IT,Desktop,DEV005875,0,0,0,1,1,0,"Not Attempted",24,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 084",Fashion,NL,Small,Low,Direct,0.0173,48129.31,IT,2023-02-02,Occasional,3,0,1366,371.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,56.07,0.98,0.00,0.00
P0006581,"2025-01-02 06:08:44",M00061,C008755,482.21,USD,6.95,Card,Credit,Mastercard,IT,IT,IT,Desktop,NEWDEV372660,1,0,1,0,1,1,Successful,53,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 061",Travel,US,Small,High,Direct,0.1284,29884.69,IT,2020-01-31,Returning,11,0,2585,1304.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,482.21,6.95,0.00,0.00
P0022892,"2025-01-02 06:25:02",M00071,C004417,168.09,EUR,2.55,"Digital Wallet",Debit,Visa,US,US,US,Desktop,DEV004417,0,0,1,0,1,1,Successful,12,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,US,2019-05-03,Returning,17,0,3042,1548.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,168.09,2.55,0.00,0.00
P0045490,"2025-01-02 06:28:06",M00028,C009174,12.91,AUD,0.38,Card,Credit,Visa,IT,IT,IT,Mobile,DEV009174,0,0,1,0,2,1,Successful,38,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,IT,2023-02-18,Occasional,3,0,1234,129.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,12.91,0.38,0.00,0.00
P0018201,"2025-01-02 06:36:55",M00095,C003550,160.58,GBP,2.45,Card,Debit,Mastercard,AU,AU,AU,Mobile,DEV003550,0,0,1,0,1,1,Successful,38,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 095",Travel,GB,Enterprise,High,Direct,0.0706,1751099.48,AU,2023-08-03,Occasional,6,1,1510,615.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,160.58,2.45,0.00,0.00
P0003453,"2025-01-02 06:48:15",M00037,C006300,26.90,EUR,0.58,"Digital Wallet",Debit,Mastercard,IE,IE,IE,Mobile,DEV006300,0,0,1,0,1,0,"Not Attempted",23,Approve,Approved,"Not Applicable",1,"Fully Refunded",2025-01-02,2025-01,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,US,2022-04-14,Returning,22,0,1494,1026.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.90,0.58,26.90,0.00
P0022300,"2025-01-02 06:50:05",M00042,C000462,125.18,EUR,1.95,"Digital Wallet",Debit,Visa,CA,CA,CA,Desktop,DEV000462,0,0,1,0,1,1,Successful,41,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 042",Ticketing,FR,Medium,High,Direct,0.0753,317495.15,CA,2020-03-19,Returning,5,0,2602,516.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,125.18,1.95,0.00,0.00
P0033315,"2025-01-02 07:14:47",M00047,C007038,19.25,EUR,0.47,"Bank Transfer","Not Applicable","Not Applicable",IT,IT,IT,Desktop,DEV007038,0,0,1,0,1,0,"Not Attempted",13,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 047",Marketplace,NL,Small,Low,Marketplace,0.0120,42505.63,CA,2024-06-17,Returning,16,0,712,546.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0008798,"2025-01-02 07:21:07",M00065,C007151,41.08,EUR,0.78,Card,Credit,Visa,CA,NL,NL,Tablet,NEWDEV131037,1,0,1,1,1,1,Successful,52,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 065",Fashion,DE,Enterprise,Medium,Direct,0.0652,1777587.97,NL,2022-12-13,Returning,18,0,1649,2211.90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,41.08,0.78,0.00,0.00
P0033455,"2025-01-02 07:57:47",M00080,C007038,30.91,EUR,0.63,"Bank Transfer","Not Applicable","Not Applicable",CA,CA,CA,Mobile,DEV007038,0,0,1,0,2,0,"Not Attempted",16,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 080","Food Delivery",DE,Small,Low,Direct,0.0203,38151.76,CA,2024-06-17,Returning,16,0,712,546.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,30.91,0.63,0.00,0.00
P0026196,"2025-01-02 08:12:43",M00068,C006998,198.14,GBP,2.97,Card,Credit,Visa,ES,ES,ES,Mobile,DEV006998,0,0,1,0,1,1,Successful,33,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,ES,2024-08-08,Returning,12,0,782,1381.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0038364,"2025-01-02 08:20:46",M00094,C005450,7.92,GBP,0.31,Card,Debit,Visa,CA,CA,CA,Mobile,DEV005450,0,0,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-01-02,2025-01,"Synthetic Merchant 094",Gaming,GB,Enterprise,High,Direct,0.0971,1362213.54,CA,2022-06-13,Occasional,3,0,1497,215.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,7.92,0.31,0.00,0.00
